		LENGHT	DIAMETER	ROUGHNESS	FLOW	VELOCITY	UNITHEADLOSS	FRICTIONFACTOR	QUALITY
10	24:00:00	1000,00	8,00	140,00	3,00	0,02	3,39e-04	0,04	0,00
11	24:00:00	700,00	12,00	100,00	336,92	0,96	0,55	0,04	0,00
12	24:00:00	1,90e+03	12,00	100,00	316,05	0,90	0,49	0,04	0,00
13	24:00:00	600,00	12,00	100,00	306,45	0,87	0,46	0,04	0,00
14	24:00:00	400,00	12,00	100,00	253,33	0,72	0,32	0,04	0,00
15	24:00:00	300,00	12,00	100,00	223,33	0,63	0,26	0,04	0,00
16	24:00:00	1,50e+03	8,00	100,00	51,92	0,33	0,12	0,05	0,00
17	24:00:00	1,50e+03	8,00	100,00	2,72	0,02	5,28e-04	0,07	0,00
18	24:00:00	600,00	8,00	100,00	25,35	0,16	0,03	0,05	0,00
19	24:00:00	700,00	12,00	100,00	10,63	0,03	9,12e-04	0,06	0,00
20	24:00:00	350,00	12,00	100,00	1,37	3,90e-03	2,06e-05	0,09	0,00
21	24:00:00	1,40e+03	8,00	100,00	14,57	0,09	0,01	0,06	0,00
22	24:00:00	1,10e+03	12,00	100,00	28,80	0,08	5,78e-03	0,06	0,00
23	24:00:00	1,30e+03	8,00	100,00	8,73	0,06	4,57e-03	0,06	0,00
24	24:00:00	1,30e+03	8,00	100,00	0,87	5,53e-03	6,34e-05	0,09	0,00
25	24:00:00	1,30e+03	8,00	100,00	8,67	0,06	4,50e-03	0,06	0,00
26	24:00:00	600,00	12,00	100,00	218,25	0,62	0,25	0,04	0,00
27	24:00:00	250,00	12,00	100,00	224,85	0,64	0,26	0,04	0,00
28	24:00:00	300,00	12,00	100,00	213,45	0,61	0,24	0,04	0,00
29	24:00:00	200,00	12,00	100,00	188,25	0,53	0,19	0,04	0,00
30	24:00:00	600,00	12,00	100,00	21,60	0,06	3,39e-03	0,06	0,00
31	24:00:00	400,00	8,00	100,00	11,40	0,07	7,48e-03	0,06	0,00
32	24:00:00	400,00	8,00	100,00	6,60	0,04	2,72e-03	0,07	0,00
34	24:00:00	700,00	8,00	100,00	1,03	6,59e-03	8,77e-05	0,09	0,00
35	24:00:00	1000,00	8,00	100,00	1,80	0,01	2,45e-04	0,08	0,00
36	24:00:00	400,00	8,00	100,00	0,90	5,74e-03	6,79e-05	0,09	0,00
37	24:00:00	500,00	8,00	100,00	11,57	0,07	7,69e-03	0,06	0,00
38	24:00:00	500,00	8,00	100,00	1,37	8,72e-03	1,47e-04	0,08	0,00
39	24:00:00	1000,00	8,00	100,00	1,80	0,01	2,45e-04	0,08	0,00
40	24:00:00	700,00	8,00	100,00	0,43	2,76e-03	1,75e-05	0,10	0,00
41	24:00:00	300,00	8,00	100,00	0,60	3,83e-03	3,20e-05	0,09	0,00
1	25:00:00	2,40e+03	12,00	100,00	638,85	1,81	1,80	0,04	0,00
2	25:00:00	800,00	12,00	100,00	526,87	1,49	1,26	0,04	0,00
3	25:00:00	1,30e+03	8,00	100,00	103,17	0,66	0,44	0,04	0,00
4	25:00:00	1,20e+03	8,00	100,00	87,77	0,56	0,33	0,04	0,00
5	25:00:00	1000,00	12,00	100,00	78,97	0,22	0,04	0,05	0,00
6	25:00:00	1,20e+03	12,00	100,00	597,05	1,69	1,59	0,04	0,00
7	25:00:00	2,70e+03	12,00	100,00	591,55	1,68	1,56	0,04	0,00
8	25:00:00	1,20e+03	12,00	140,00	15,40	0,04	9,72e-04	0,03	0,00
9	25:00:00	400,00	12,00	100,00	571,75	1,62	1,46	0,04	0,00
10	25:00:00	1000,00	8,00	140,00	5,50	0,04	1,04e-03	0,04	0,00
11	25:00:00	700,00	12,00	100,00	556,35	1,58	1,39	0,04	0,00
12	25:00:00	1,90e+03	12,00	100,00	518,09	1,47	1,22	0,04	0,00
13	25:00:00	600,00	12,00	100,00	500,49	1,42	1,14	0,04	0,00
14	25:00:00	400,00	12,00	100,00	413,33	1,17	0,80	0,04	0,00
15	25:00:00	300,00	12,00	100,00	358,33	1,02	0,62	0,04	0,00
16	25:00:00	1,50e+03	8,00	100,00	84,96	0,54	0,31	0,05	0,00
17	25:00:00	1,50e+03	8,00	100,00	5,24	0,03	1,77e-03	0,07	0,00
18	25:00:00	600,00	8,00	100,00	39,67	0,25	0,08	0,05	0,00
19	25:00:00	700,00	12,00	100,00	22,91	0,06	3,78e-03	0,06	0,00
20	25:00:00	350,00	12,00	100,00	0,91	2,59e-03	9,62e-06	0,09	0,00
21	25:00:00	1,40e+03	8,00	100,00	23,29	0,15	0,03	0,05	0,00
22	25:00:00	1,10e+03	12,00	100,00	52,80	0,15	0,02	0,05	0,00
23	25:00:00	1,30e+03	8,00	100,00	16,01	0,10	0,01	0,06	0,00
24	25:00:00	1,30e+03	8,00	100,00	1,59	0,01	1,95e-04	0,08	0,00
25	25:00:00	1,30e+03	8,00	100,00	15,89	0,10	0,01	0,06	0,00
26	25:00:00	600,00	12,00	100,00	338,79	0,96	0,56	0,04	0,00
27	25:00:00	250,00	12,00	100,00	350,89	1,00	0,59	0,04	0,00
28	25:00:00	300,00	12,00	100,00	329,99	0,94	0,53	0,04	0,00
29	25:00:00	200,00	12,00	100,00	283,79	0,81	0,40	0,04	0,00
30	25:00:00	600,00	12,00	100,00	39,60	0,11	0,01	0,05	0,00
31	25:00:00	400,00	8,00	100,00	20,90	0,13	0,02	0,06	0,00
32	25:00:00	400,00	8,00	100,00	12,10	0,08	8,36e-03	0,06	0,00
34	25:00:00	700,00	8,00	100,00	1,89	0,01	2,69e-04	0,08	0,00
35	25:00:00	1000,00	8,00	100,00	3,30	0,02	7,53e-04	0,07	0,00
36	25:00:00	400,00	8,00	100,00	1,65	0,01	2,09e-04	0,08	0,00
37	25:00:00	500,00	8,00	100,00	17,79	0,11	0,02	0,06	0,00
38	25:00:00	500,00	8,00	100,00	2,51	0,02	4,52e-04	0,08	0,00
39	25:00:00	1000,00	8,00	100,00	3,30	0,02	7,53e-04	0,07	0,00
40	25:00:00	700,00	8,00	100,00	0,79	5,07e-03	5,38e-05	0,09	0,00
41	25:00:00	300,00	8,00	100,00	1,10	7,02e-03	9,85e-05	0,09	0,00
1	26:00:00	2,40e+03	12,00	100,00	638,85	1,81	1,80	0,04	0,00
2	26:00:00	800,00	12,00	100,00	527,76	1,50	1,26	0,04	0,00
3	26:00:00	1,30e+03	8,00	100,00	102,85	0,66	0,44	0,04	0,00
4	26:00:00	1,20e+03	8,00	100,00	88,43	0,56	0,33	0,04	0,00
5	26:00:00	1000,00	12,00	100,00	80,19	0,23	0,04	0,05	0,00
6	26:00:00	1,20e+03	12,00	100,00	599,71	1,70	1,60	0,04	0,00
7	26:00:00	2,70e+03	12,00	100,00	594,56	1,69	1,57	0,04	0,00
8	26:00:00	1,20e+03	12,00	140,00	14,42	0,04	8,60e-04	0,03	0,00
9	26:00:00	400,00	12,00	100,00	576,02	1,63	1,48	0,04	0,00
10	26:00:00	1000,00	8,00	140,00	5,15	0,03	9,21e-04	0,04	0,00
11	26:00:00	700,00	12,00	100,00	561,60	1,59	1,42	0,04	0,00
12	26:00:00	1,90e+03	12,00	100,00	525,77	1,49	1,25	0,04	0,00
13	26:00:00	600,00	12,00	100,00	509,29	1,44	1,18	0,04	0,00
14	26:00:00	400,00	12,00	100,00	420,87	1,19	0,83	0,04	0,00
15	26:00:00	300,00	12,00	100,00	369,37	1,05	0,65	0,04	0,00
16	26:00:00	1,50e+03	8,00	100,00	86,36	0,55	0,32	0,04	0,00
17	26:00:00	1,50e+03	8,00	100,00	1,90	0,01	2,68e-04	0,08	0,00
18	26:00:00	600,00	8,00	100,00	41,68	0,27	0,08	0,05	0,00
19	26:00:00	700,00	12,00	100,00	19,18	0,05	2,72e-03	0,06	0,00
20	26:00:00	350,00	12,00	100,00	1,42	4,04e-03	2,19e-05	0,09	0,00
21	26:00:00	1,40e+03	8,00	100,00	24,08	0,15	0,03	0,05	0,00
22	26:00:00	1,10e+03	12,00	100,00	49,44	0,14	0,02	0,05	0,00
23	26:00:00	1,30e+03	8,00	100,00	14,99	0,10	0,01	0,06	0,00
24	26:00:00	1,30e+03	8,00	100,00	1,49	9,50e-03	1,72e-04	0,08	0,00
25	26:00:00	1,30e+03	8,00	100,00	14,88	0,09	0,01	0,06	0,00
26	26:00:00	600,00	12,00	100,00	357,88	1,02	0,61	0,04	0,00
27	26:00:00	250,00	12,00	100,00	369,21	1,05	0,65	0,04	0,00
28	26:00:00	300,00	12,00	100,00	349,64	0,99	0,59	0,04	0,00
29	26:00:00	200,00	12,00	100,00	306,38	0,87	0,46	0,04	0,00
30	26:00:00	600,00	12,00	100,00	37,08	0,11	9,23e-03	0,05	0,00
31	26:00:00	400,00	8,00	100,00	19,57	0,12	0,02	0,06	0,00
32	26:00:00	400,00	8,00	100,00	11,33	0,07	7,40e-03	0,06	0,00
34	26:00:00	700,00	8,00	100,00	1,77	0,01	2,38e-04	0,08	0,00
35	26:00:00	1000,00	8,00	100,00	3,09	0,02	6,67e-04	0,07	0,00
36	26:00:00	400,00	8,00	100,00	1,54	9,86e-03	1,85e-04	0,08	0,00
37	26:00:00	500,00	8,00	100,00	18,93	0,12	0,02	0,06	0,00
38	26:00:00	500,00	8,00	100,00	2,35	0,01	4,01e-04	0,08	0,00
39	26:00:00	1000,00	8,00	100,00	3,09	0,02	6,67e-04	0,07	0,00
40	26:00:00	700,00	8,00	100,00	0,74	4,75e-03	4,77e-05	0,09	0,00
41	26:00:00	300,00	8,00	100,00	1,03	6,57e-03	8,72e-05	0,09	0,00
1	27:00:00	2,40e+03	12,00	100,00	638,85	1,81	1,80	0,04	0,00
2	27:00:00	800,00	12,00	100,00	531,59	1,51	1,28	0,04	0,00
3	27:00:00	1,30e+03	8,00	100,00	101,42	0,65	0,43	0,04	0,00
4	27:00:00	1,20e+03	8,00	100,00	91,20	0,58	0,35	0,04	0,00
5	27:00:00	1000,00	12,00	100,00	85,36	0,24	0,04	0,05	0,00
6	27:00:00	1,20e+03	12,00	100,00	611,11	1,73	1,66	0,04	0,00
7	27:00:00	2,70e+03	12,00	100,00	607,46	1,72	1,64	0,04	0,00
8	27:00:00	1,20e+03	12,00	140,00	10,22	0,03	4,55e-04	0,03	0,00
9	27:00:00	400,00	12,00	100,00	594,32	1,69	1,57	0,04	0,00
10	27:00:00	1000,00	8,00	140,00	3,65	0,02	4,87e-04	0,04	0,00
11	27:00:00	700,00	12,00	100,00	584,10	1,66	1,52	0,04	0,00
12	27:00:00	1,90e+03	12,00	100,00	558,71	1,58	1,40	0,04	0,00
13	27:00:00	600,00	12,00	100,00	547,03	1,55	1,35	0,04	0,00
14	27:00:00	400,00	12,00	100,00	456,50	1,29	0,96	0,04	0,00
15	27:00:00	300,00	12,00	100,00	420,00	1,19	0,83	0,04	0,00
16	27:00:00	1,50e+03	8,00	100,00	89,07	0,57	0,34	0,04	0,00
17	27:00:00	1,50e+03	8,00	100,00	29,21	0,19	0,04	0,05	0,00
18	27:00:00	600,00	8,00	100,00	47,89	0,31	0,11	0,05	0,00
19	27:00:00	700,00	12,00	100,00	4,08	0,01	1,55e-04	0,07	0,00
20	27:00:00	350,00	12,00	100,00	10,52	0,03	8,94e-04	0,06	0,00
21	27:00:00	1,40e+03	8,00	100,00	26,58	0,17	0,04	0,05	0,00
22	27:00:00	1,10e+03	12,00	100,00	35,04	0,10	8,31e-03	0,05	0,00
23	27:00:00	1,30e+03	8,00	100,00	10,62	0,07	6,57e-03	0,06	0,00
24	27:00:00	1,30e+03	8,00	100,00	1,06	6,73e-03	9,12e-05	0,09	0,00
25	27:00:00	1,30e+03	8,00	100,00	10,55	0,07	6,48e-03	0,06	0,00
26	27:00:00	600,00	12,00	100,00	439,72	1,25	0,90	0,04	0,00
27	27:00:00	250,00	12,00	100,00	447,75	1,27	0,93	0,04	0,00
28	27:00:00	300,00	12,00	100,00	433,88	1,23	0,88	0,04	0,00
29	27:00:00	200,00	12,00	100,00	403,22	1,14	0,77	0,04	0,00
30	27:00:00	600,00	12,00	100,00	26,28	0,07	4,88e-03	0,06	0,00
31	27:00:00	400,00	8,00	100,00	13,87	0,09	0,01	0,06	0,00
32	27:00:00	400,00	8,00	100,00	8,03	0,05	3,91e-03	0,06	0,00
34	27:00:00	700,00	8,00	100,00	1,26	8,02e-03	1,26e-04	0,08	0,00
35	27:00:00	1000,00	8,00	100,00	2,19	0,01	3,53e-04	0,08	0,00
36	27:00:00	400,00	8,00	100,00	1,10	6,99e-03	9,76e-05	0,09	0,00
37	27:00:00	500,00	8,00	100,00	22,93	0,15	0,03	0,05	0,00
38	27:00:00	500,00	8,00	100,00	1,66	0,01	2,12e-04	0,08	0,00
39	27:00:00	1000,00	8,00	100,00	2,19	0,01	3,53e-04	0,08	0,00
40	27:00:00	700,00	8,00	100,00	0,53	3,36e-03	2,52e-05	0,10	0,00
41	27:00:00	300,00	8,00	100,00	0,73	4,66e-03	4,61e-05	0,09	0,00
1	28:00:00	2,40e+03	12,00	100,00	638,85	1,81	1,80	0,04	0,00
2	28:00:00	800,00	12,00	100,00	529,67	1,50	1,27	0,04	0,00
3	28:00:00	1,30e+03	8,00	100,00	102,14	0,65	0,43	0,04	0,00
4	28:00:00	1,20e+03	8,00	100,00	89,82	0,57	0,34	0,04	0,00
5	28:00:00	1000,00	12,00	100,00	82,78	0,23	0,04	0,05	0,00
6	28:00:00	1,20e+03	12,00	100,00	605,41	1,72	1,63	0,04	0,00
7	28:00:00	2,70e+03	12,00	100,00	601,01	1,70	1,60	0,04	0,00
8	28:00:00	1,20e+03	12,00	140,00	12,32	0,03	6,43e-04	0,03	0,00
9	28:00:00	400,00	12,00	100,00	585,17	1,66	1,53	0,04	0,00
10	28:00:00	1000,00	8,00	140,00	4,40	0,03	6,88e-04	0,04	0,00
11	28:00:00	700,00	12,00	100,00	572,85	1,63	1,47	0,04	0,00
12	28:00:00	1,90e+03	12,00	100,00	542,24	1,54	1,33	0,04	0,00
13	28:00:00	600,00	12,00	100,00	528,16	1,50	1,26	0,04	0,00
14	28:00:00	400,00	12,00	100,00	438,01	1,24	0,89	0,04	0,00
15	28:00:00	300,00	12,00	100,00	394,01	1,12	0,73	0,04	0,00
16	28:00:00	1,50e+03	8,00	100,00	88,39	0,56	0,33	0,04	0,00
17	28:00:00	1,50e+03	8,00	100,00	16,23	0,10	0,01	0,06	0,00
18	28:00:00	600,00	8,00	100,00	45,26	0,29	0,10	0,05	0,00
19	28:00:00	700,00	12,00	100,00	11,44	0,03	1,04e-03	0,06	0,00
20	28:00:00	350,00	12,00	100,00	6,16	0,02	3,32e-04	0,07	0,00
21	28:00:00	1,40e+03	8,00	100,00	25,52	0,16	0,03	0,05	0,00
22	28:00:00	1,10e+03	12,00	100,00	42,24	0,12	0,01	0,05	0,00
23	28:00:00	1,30e+03	8,00	100,00	12,81	0,08	9,28e-03	0,06	0,00
24	28:00:00	1,30e+03	8,00	100,00	1,27	8,12e-03	1,29e-04	0,08	0,00
25	28:00:00	1,30e+03	8,00	100,00	12,71	0,08	9,16e-03	0,06	0,00
26	28:00:00	600,00	12,00	100,00	398,80	1,13	0,75	0,04	0,00
27	28:00:00	250,00	12,00	100,00	408,48	1,16	0,78	0,04	0,00
28	28:00:00	300,00	12,00	100,00	391,76	1,11	0,73	0,04	0,00
29	28:00:00	200,00	12,00	100,00	354,80	1,01	0,60	0,04	0,00
30	28:00:00	600,00	12,00	100,00	31,68	0,09	6,89e-03	0,05	0,00
31	28:00:00	400,00	8,00	100,00	16,72	0,11	0,02	0,06	0,00
32	28:00:00	400,00	8,00	100,00	9,68	0,06	5,53e-03	0,06	0,00
34	28:00:00	700,00	8,00	100,00	1,52	9,67e-03	1,78e-04	0,08	0,00
35	28:00:00	1000,00	8,00	100,00	2,64	0,02	4,98e-04	0,08	0,00
36	28:00:00	400,00	8,00	100,00	1,32	8,43e-03	1,38e-04	0,08	0,00
37	28:00:00	500,00	8,00	100,00	21,12	0,13	0,02	0,06	0,00
38	28:00:00	500,00	8,00	100,00	2,00	0,01	2,99e-04	0,08	0,00
39	28:00:00	1000,00	8,00	100,00	2,64	0,02	4,98e-04	0,08	0,00
40	28:00:00	700,00	8,00	100,00	0,64	4,05e-03	3,56e-05	0,09	0,00
41	28:00:00	300,00	8,00	100,00	0,88	5,62e-03	6,51e-05	0,09	0,00
1	29:00:00	2,40e+03	12,00	100,00	624,96	1,77	1,73	0,04	0,00
2	29:00:00	800,00	12,00	100,00	515,62	1,46	1,21	0,04	0,00
3	29:00:00	1,30e+03	8,00	100,00	100,86	0,64	0,42	0,04	0,00
4	29:00:00	1,20e+03	8,00	100,00	86,02	0,55	0,32	0,04	0,00
5	29:00:00	1000,00	12,00	100,00	77,54	0,22	0,04	0,05	0,00
6	29:00:00	1,20e+03	12,00	100,00	584,68	1,66	1,52	0,04	0,00
7	29:00:00	2,70e+03	12,00	100,00	579,38	1,64	1,50	0,04	0,00
8	29:00:00	1,20e+03	12,00	140,00	14,84	0,04	9,07e-04	0,03	0,00
9	29:00:00	400,00	12,00	100,00	560,30	1,59	1,41	0,04	0,00
10	29:00:00	1000,00	8,00	140,00	5,30	0,03	9,71e-04	0,04	0,00
11	29:00:00	700,00	12,00	100,00	545,46	1,55	1,34	0,04	0,00
12	29:00:00	1,90e+03	12,00	100,00	508,59	1,44	1,18	0,04	0,00
13	29:00:00	600,00	12,00	100,00	491,63	1,39	1,11	0,04	0,00
14	29:00:00	400,00	12,00	100,00	406,12	1,15	0,78	0,04	0,00
15	29:00:00	300,00	12,00	100,00	353,12	1,00	0,60	0,04	0,00
16	29:00:00	1,50e+03	8,00	100,00	83,39	0,53	0,30	0,05	0,00
17	29:00:00	1,50e+03	8,00	100,00	3,53	0,02	8,52e-04	0,07	0,00
18	29:00:00	600,00	8,00	100,00	39,24	0,25	0,07	0,05	0,00
19	29:00:00	700,00	12,00	100,00	21,57	0,06	3,38e-03	0,06	0,00
20	29:00:00	350,00	12,00	100,00	0,37	1,06e-03	1,84e-06	0,11	0,00
21	29:00:00	1,40e+03	8,00	100,00	22,95	0,15	0,03	0,05	0,00
22	29:00:00	1,10e+03	12,00	100,00	50,88	0,14	0,02	0,05	0,00
23	29:00:00	1,30e+03	8,00	100,00	15,43	0,10	0,01	0,06	0,00
24	29:00:00	1,30e+03	8,00	100,00	1,53	9,78e-03	1,82e-04	0,08	0,00
25	29:00:00	1,30e+03	8,00	100,00	15,31	0,10	0,01	0,06	0,00
26	29:00:00	600,00	12,00	100,00	335,81	0,95	0,55	0,04	0,00
27	29:00:00	250,00	12,00	100,00	347,47	0,99	0,58	0,04	0,00
28	29:00:00	300,00	12,00	100,00	327,33	0,93	0,52	0,04	0,00
29	29:00:00	200,00	12,00	100,00	282,81	0,80	0,40	0,04	0,00
30	29:00:00	600,00	12,00	100,00	38,16	0,11	9,73e-03	0,05	0,00
31	29:00:00	400,00	8,00	100,00	20,14	0,13	0,02	0,06	0,00
32	29:00:00	400,00	8,00	100,00	11,66	0,07	7,80e-03	0,06	0,00
34	29:00:00	700,00	8,00	100,00	1,83	0,01	2,52e-04	0,08	0,00
35	29:00:00	1000,00	8,00	100,00	3,18	0,02	7,03e-04	0,07	0,00
36	29:00:00	400,00	8,00	100,00	1,59	0,01	1,95e-04	0,08	0,00
37	29:00:00	500,00	8,00	100,00	17,65	0,11	0,02	0,06	0,00
38	29:00:00	500,00	8,00	100,00	2,41	0,02	4,22e-04	0,08	0,00
39	29:00:00	1000,00	8,00	100,00	3,18	0,02	7,03e-04	0,07	0,00
40	29:00:00	700,00	8,00	100,00	0,77	4,88e-03	5,03e-05	0,09	0,00
41	29:00:00	300,00	8,00	100,00	1,06	6,77e-03	9,19e-05	0,09	0,00
1	30:00:00	2,40e+03	12,00	100,00	624,96	1,77	1,73	0,04	0,00
2	30:00:00	800,00	12,00	100,00	516,51	1,47	1,21	0,04	0,00
3	30:00:00	1,30e+03	8,00	100,00	100,53	0,64	0,42	0,04	0,00
4	30:00:00	1,20e+03	8,00	100,00	86,67	0,55	0,32	0,04	0,00
5	30:00:00	1000,00	12,00	100,00	78,75	0,22	0,04	0,05	0,00
6	30:00:00	1,20e+03	12,00	100,00	587,34	1,67	1,54	0,04	0,00
7	30:00:00	2,70e+03	12,00	100,00	582,39	1,65	1,51	0,04	0,00
8	30:00:00	1,20e+03	12,00	140,00	13,86	0,04	8,00e-04	0,03	0,00
9	30:00:00	400,00	12,00	100,00	564,57	1,60	1,43	0,04	0,00
10	30:00:00	1000,00	8,00	140,00	4,95	0,03	8,56e-04	0,04	0,00
11	30:00:00	700,00	12,00	100,00	550,71	1,56	1,36	0,04	0,00
12	30:00:00	1,90e+03	12,00	100,00	516,28	1,46	1,21	0,04	0,00
13	30:00:00	600,00	12,00	100,00	500,44	1,42	1,14	0,04	0,00
14	30:00:00	400,00	12,00	100,00	413,64	1,17	0,80	0,04	0,00
15	30:00:00	300,00	12,00	100,00	364,14	1,03	0,63	0,04	0,00
16	30:00:00	1,50e+03	8,00	100,00	84,82	0,54	0,31	0,05	0,00
17	30:00:00	1,50e+03	8,00	100,00	3,64	0,02	9,03e-04	0,07	0,00
18	30:00:00	600,00	8,00	100,00	41,26	0,26	0,08	0,05	0,00
19	30:00:00	700,00	12,00	100,00	17,82	0,05	2,38e-03	0,06	0,00
20	30:00:00	350,00	12,00	100,00	1,98	5,61e-03	4,05e-05	0,08	0,00
21	30:00:00	1,40e+03	8,00	100,00	23,76	0,15	0,03	0,05	0,00
22	30:00:00	1,10e+03	12,00	100,00	47,52	0,13	0,01	0,05	0,00
23	30:00:00	1,30e+03	8,00	100,00	14,41	0,09	0,01	0,06	0,00
24	30:00:00	1,30e+03	8,00	100,00	1,43	9,13e-03	1,60e-04	0,08	0,00
25	30:00:00	1,30e+03	8,00	100,00	14,30	0,09	0,01	0,06	0,00
26	30:00:00	600,00	12,00	100,00	354,91	1,01	0,60	0,04	0,00
27	30:00:00	250,00	12,00	100,00	365,80	1,04	0,64	0,04	0,00
28	30:00:00	300,00	12,00	100,00	346,99	0,98	0,58	0,04	0,00
29	30:00:00	200,00	12,00	100,00	305,41	0,87	0,46	0,04	0,00
30	30:00:00	600,00	12,00	100,00	35,64	0,10	8,57e-03	0,05	0,00
31	30:00:00	400,00	8,00	100,00	18,81	0,12	0,02	0,06	0,00
32	30:00:00	400,00	8,00	100,00	10,89	0,07	6,87e-03	0,06	0,00
34	30:00:00	700,00	8,00	100,00	1,70	0,01	2,22e-04	0,08	0,00
35	30:00:00	1000,00	8,00	100,00	2,97	0,02	6,20e-04	0,07	0,00
36	30:00:00	400,00	8,00	100,00	1,49	9,48e-03	1,72e-04	0,08	0,00
37	30:00:00	500,00	8,00	100,00	18,81	0,12	0,02	0,06	0,00
38	30:00:00	500,00	8,00	100,00	2,26	0,01	3,72e-04	0,08	0,00
39	30:00:00	1000,00	8,00	100,00	2,97	0,02	6,20e-04	0,07	0,00
40	30:00:00	700,00	8,00	100,00	0,71	4,56e-03	4,43e-05	0,09	0,00
41	30:00:00	300,00	8,00	100,00	0,99	6,32e-03	8,10e-05	0,09	0,00
1	31:00:00	2,40e+03	12,00	100,00	312,48	0,89	0,48	0,04	0,00
2	31:00:00	800,00	12,00	100,00	243,49	0,69	0,30	0,04	0,00
3	31:00:00	1,30e+03	8,00	100,00	55,23	0,35	0,14	0,05	0,00
4	31:00:00	1,20e+03	8,00	100,00	31,15	0,20	0,05	0,05	0,00
5	31:00:00	1000,00	12,00	100,00	17,39	0,05	2,27e-03	0,06	0,00
6	31:00:00	1,20e+03	12,00	100,00	247,12	0,70	0,31	0,04	0,00
7	31:00:00	2,70e+03	12,00	100,00	238,52	0,68	0,29	0,04	0,00
8	31:00:00	1,20e+03	12,00	140,00	24,08	0,07	2,22e-03	0,03	0,00
9	31:00:00	400,00	12,00	100,00	207,56	0,59	0,22	0,04	0,00
10	31:00:00	1000,00	8,00	140,00	8,60	0,05	2,38e-03	0,03	0,00
11	31:00:00	700,00	12,00	100,00	183,48	0,52	0,18	0,04	0,00
12	31:00:00	1,90e+03	12,00	100,00	123,66	0,35	0,09	0,04	0,00
13	31:00:00	600,00	12,00	100,00	96,14	0,27	0,05	0,05	0,00
14	31:00:00	400,00	12,00	100,00	23,12	0,07	3,85e-03	0,06	0,00
15	31:00:00	300,00	12,00	100,00	62,88	0,18	0,02	0,05	0,00
16	31:00:00	1,50e+03	8,00	100,00	69,58	0,44	0,21	0,05	0,00
17	31:00:00	1,50e+03	8,00	100,00	71,46	0,46	0,22	0,05	0,00
18	31:00:00	600,00	8,00	100,00	17,92	0,11	0,02	0,06	0,00
19	31:00:00	700,00	12,00	100,00	54,98	0,16	0,02	0,05	0,00
20	31:00:00	350,00	12,00	100,00	20,58	0,06	3,10e-03	0,06	0,00
21	31:00:00	1,40e+03	8,00	100,00	17,26	0,11	0,02	0,06	0,00
22	31:00:00	1,10e+03	12,00	100,00	82,56	0,23	0,04	0,05	0,00
23	31:00:00	1,30e+03	8,00	100,00	25,03	0,16	0,03	0,05	0,00
24	31:00:00	1,30e+03	8,00	100,00	2,49	0,02	4,46e-04	0,08	0,00
25	31:00:00	1,30e+03	8,00	100,00	24,85	0,16	0,03	0,05	0,00
26	31:00:00	600,00	12,00	100,00	156,70	0,44	0,13	0,04	0,00
27	31:00:00	250,00	12,00	100,00	137,78	0,39	0,10	0,04	0,00
28	31:00:00	300,00	12,00	100,00	170,46	0,48	0,16	0,04	0,00
29	31:00:00	200,00	12,00	100,00	242,70	0,69	0,30	0,04	0,00
30	31:00:00	600,00	12,00	100,00	61,92	0,18	0,02	0,05	0,00
31	31:00:00	400,00	8,00	100,00	32,68	0,21	0,05	0,05	0,00
32	31:00:00	400,00	8,00	100,00	18,92	0,12	0,02	0,06	0,00
34	31:00:00	700,00	8,00	100,00	2,96	0,02	6,16e-04	0,07	0,00
35	31:00:00	1000,00	8,00	100,00	5,16	0,03	1,72e-03	0,07	0,00
36	31:00:00	400,00	8,00	100,00	2,58	0,02	4,78e-04	0,08	0,00
37	31:00:00	500,00	8,00	100,00	8,66	0,06	4,50e-03	0,06	0,00
38	31:00:00	500,00	8,00	100,00	3,92	0,03	1,04e-03	0,07	0,00
39	31:00:00	1000,00	8,00	100,00	5,16	0,03	1,72e-03	0,07	0,00
40	31:00:00	700,00	8,00	100,00	1,24	7,92e-03	1,23e-04	0,08	0,00
41	31:00:00	300,00	8,00	100,00	1,72	0,01	2,25e-04	0,08	0,00
1	32:00:00	2,40e+03	12,00	100,00	2,55e-04	7,22e-07	2,37e-14	0,00	0,00
2	32:00:00	800,00	12,00	100,00	16,82	0,05	2,13e-03	0,06	0,00
3	32:00:00	1,30e+03	8,00	100,00	7,86	0,05	3,76e-03	0,06	0,00
4	32:00:00	1,20e+03	8,00	100,00	7,82	0,05	3,72e-03	0,06	0,00
5	32:00:00	1000,00	12,00	100,00	16,78	0,05	2,12e-03	0,06	0,00
6	32:00:00	1,20e+03	12,00	100,00	42,56	0,12	0,01	0,05	0,00
7	32:00:00	2,70e+03	12,00	100,00	48,16	0,14	0,01	0,05	0,00
8	32:00:00	1,20e+03	12,00	140,00	15,68	0,04	1,00e-03	0,03	0,00
9	32:00:00	400,00	12,00	100,00	68,32	0,19	0,03	0,05	0,00
10	32:00:00	1000,00	8,00	140,00	5,60	0,04	1,08e-03	0,04	0,00
11	32:00:00	700,00	12,00	100,00	84,00	0,24	0,04	0,05	0,00
12	32:00:00	1,90e+03	12,00	100,00	122,95	0,35	0,08	0,04	0,00
13	32:00:00	600,00	12,00	100,00	140,87	0,40	0,11	0,04	0,00
14	32:00:00	400,00	12,00	100,00	176,51	0,50	0,17	0,04	0,00
15	32:00:00	300,00	12,00	100,00	232,51	0,66	0,28	0,04	0,00
